,root,name,created,type,purpose,origin,mac,host,user,home,status,commit,,last_checkpoint,step
125,arc/there_and_back_2/13-11-2019/initial_test,w_align_b=100.0,"07:09PM November 13, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b906d7b2496db6b68250ba07f0201924b0d03ffd,,,
126,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
127,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
128,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
129,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
130,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
131,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
132,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
133,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
134,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
135,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=1.0__w_align_b=1.0,"11:25PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
136,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=10.0__w_align_b=10.0,"11:26PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
137,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=100.0__w_align_b=100.0,"11:27PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
138,arc/there_and_back_2/7-02-2019/rad2real,use_gan=False,"11:28PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
139,arc/there_and_back_2/7-02-2019/rad2sim,w_align_a=None__w_align_b=None,"11:31PM February 07, 2020",ThereAndBack,Initial test of radar to simulation experiments,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2sim,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
140,arc/there_and_back_2/7-02-2019/rad2sim,w_cycle_a=10.0__w_cycle_b=10.0,"11:29PM February 07, 2020",ThereAndBack,Initial test of radar to simulation experiments,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2sim,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
141,arc/there_and_back_2/7-02-2019/rad2sim,w_align_b=10.0,"11:30PM February 07, 2020",ThereAndBack,Initial test of radar to simulation experiments,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2sim,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
142,arc/there_and_back_2/7-02-2019/rad2sim,w_align_b=10.0__w_cycle_a=10.0__w_cycle_b=10.0,"11:32PM February 07, 2020",ThereAndBack,Initial test of radar to simulation experiments,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2sim,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
143,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=False__w_cycle_a=None__w_cycle_b=None,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
144,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=None__w_cycle_b=None,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
145,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=1.0__w_cycle_b=1.0,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
146,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=1.0__w_cycle_b=1.0_1,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
147,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=1.0__w_cycle_b=1.0_2,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
148,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=1.0__w_cycle_b=1.0_3,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
149,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=None__w_cycle_b=None_1,"10:22AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
150,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=None__w_cycle_b=None_2,"10:24AM February 10, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
151,jade/there_and_back/10-02-2019/rad2sim2rad/rad2sim,use_gan=True__w_cycle_a=None__w_cycle_b=None_3,"01:53PM February 12, 2020",ThereAndBack,Simulation and height inference with just real data,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/10-02-2019/rad2sim2rad/rad2sim,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,0703c9c6a25f027bc44c745943f335573e76af05,,,
152,jade/there_and_back/with_alignment_loss,w_align_b=0.1,"01:17PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:00PM 15/11/19, epoch 2, step 137600","step 135000, epoch 2",
153,jade/there_and_back/with_alignment_loss,w_align_b=1.0,"12:02PM November 15, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,finished,9a3f0bf60925ac76fcce1ec496d018d1744098ff,"12:59PM 16/11/19, epoch 2, step 148500","step 145000, epoch 2",
154,jade/there_and_back/with_alignment_loss,w_align_b=10.0,"12:01PM November 15, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,finished,9a3f0bf60925ac76fcce1ec496d018d1744098ff,"12:00PM 16/11/19, epoch 2, step 148500","step 145000, epoch 2",
155,jade/there_and_back/with_alignment_loss,w_align_b=100.0,"07:19PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:01PM 15/11/19, epoch 2, step 99300","step 95000, epoch 1",
156,jade/there_and_back/with_alignment_loss,w_align_b=0.1_1,"06:53PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:01PM 15/11/19, epoch 2, step 104500","step 100000, epoch 2",
157,jade/there_and_back/with_alignment_loss,w_align_b=1.0_1,"12:01PM November 15, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,finished,9a3f0bf60925ac76fcce1ec496d018d1744098ff,"12:44PM 16/11/19, epoch 2, step 148500","step 145000, epoch 2",
158,jade/there_and_back/with_alignment_loss,w_align_b=10.0_1,"04:04PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:01PM 15/11/19, epoch 2, step 121200","step 120000, epoch 2",
159,jade/there_and_back/with_alignment_loss,w_align_b=100.0_1,"02:47PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:01PM 15/11/19, epoch 2, step 131700","step 130000, epoch 2",
160,jade/there_and_back/with_alignment_loss,w_align_b=1.0__full_align=True,"06:44PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"12:01PM 15/11/19, epoch 2, step 107200","step 105000, epoch 2",
161,jade/there_and_back/with_alignment_loss,w_align_b=1.0__w_align_a=1.0,"12:02PM November 15, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,finished,9a3f0bf60925ac76fcce1ec496d018d1744098ff,"03:51PM 16/11/19, epoch 2, step 148500","step 145000, epoch 2",
162,jade/there_and_back/with_alignment_loss,w_align_b=10.0__w_align_a=10.0,"01:56PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"11:59AM 15/11/19, epoch 2, step 120500","step 120000, epoch 2",
163,jade/there_and_back/with_alignment_loss,w_align_b=0.1__w_align_a=0.1,"02:44PM November 14, 2019",ThereAndBackCycleGan,Add in alignment loss,/jmain01/home/JAD020/ihp01/rrw46-ihp01/data/experiments/there_and_back/with_alignment_loss,0xcc47adb3c16,dgj419.jade,rrw46-ihp01,/jmain01/home/JAD020/ihp01/rrw46-ihp01,running,a13dcdf9bbb824530d32a2999b4ec7acf9e762e1,"11:59AM 15/11/19, epoch 2, step 112800","step 110000, epoch 2",
164,touchstone/cycle_gan/there_generators,impl=cycle_gan__w_align_a=None__w_align_b=None,"02:09PM November 08, 2019",ThereAndBackCycleGan,Try generating with the default generators,/home/robw/data/experiments/cycle_gan/there_generators,0xac220bb0d28f,touchstone,robw,/home/robw,error,883c0db063af02c45ca00b92424dac238baf5a38,,,
165,touchstone/cycle_gan/there_generators,impl=cycle_gan__w_align_a=None__w_align_b=10.0,"12:16PM November 08, 2019",ThereAndBackCycleGan,Try generating with the default generators,/home/robw/data/experiments/cycle_gan/there_generators,0xac220bb0d28f,touchstone,robw,/home/robw,error,883c0db063af02c45ca00b92424dac238baf5a38,,,
166,touchstone/cycle_gan/vanilla,g_type:resnet_9blocks__d_type:basic,"06:37PM October 28, 2019",,,/home/robw/data/experiments/cycle_gan/vanilla,0xac220bb0d28f,touchstone,robw,/home/robw,finished,a0d6d9903747a6aee33487c297906746b9e19fd4,,"step 266000, epoch 199",
167,touchstone/cycle_gan/vanilla,g_type:resnet_9blocks__d_type:patch,"06:37PM October 28, 2019",,,/home/robw/data/experiments/cycle_gan/vanilla,0xac220bb0d28f,touchstone,robw,/home/robw,finished,a0d6d9903747a6aee33487c297906746b9e19fd4,,"step 266000, epoch 199",
168,touchstone/cycle_gan/vanilla,g_type:resunet__d_type:basic,"06:39PM October 28, 2019",,,/home/robw/data/experiments/cycle_gan/vanilla,0xac220bb0d28f,touchstone,robw,/home/robw,finished,a0d6d9903747a6aee33487c297906746b9e19fd4,,"step 266000, epoch 199",
169,touchstone/cycle_gan/vanilla,g_type:resunet__d_type:patch,"06:39PM October 28, 2019",,,/home/robw/data/experiments/cycle_gan/vanilla,0xac220bb0d28f,touchstone,robw,/home/robw,finished,a0d6d9903747a6aee33487c297906746b9e19fd4,,"step 266000, epoch 199",
170,touchstone/cycle_gan/wasserstein,w_gp=0.1,"04:03PM November 05, 2019",CycleGan,test with wasserstein gan loss instead,/home/robw/data/experiments/cycle_gan/wasserstein,0xac220bb0d28f,touchstone,robw,/home/robw,error,f79ece2ea30f1dad2d91947890b37908aba78696,"04:38PM 07/11/19, epoch 482, step 643700","step 640000, epoch 479",
171,touchstone/cycle_gan/wasserstein,w_gp=1.0,"04:03PM November 05, 2019",CycleGan,test with wasserstein gan loss instead,/home/robw/data/experiments/cycle_gan/wasserstein,0xac220bb0d28f,touchstone,robw,/home/robw,error,f79ece2ea30f1dad2d91947890b37908aba78696,"04:38PM 07/11/19, epoch 482, step 644100","step 640000, epoch 479",
172,touchstone/cycle_gan/wasserstein,w_gp=10.0,"04:03PM November 05, 2019",CycleGan,test with wasserstein gan loss instead,/home/robw/data/experiments/cycle_gan/wasserstein,0xac220bb0d28f,touchstone,robw,/home/robw,error,f79ece2ea30f1dad2d91947890b37908aba78696,"04:38PM 07/11/19, epoch 482, step 643300","step 640000, epoch 479",
173,touchstone/cycle_gan/wasserstein,w_gp=100.0,"04:02PM November 05, 2019",CycleGan,test with wasserstein gan loss instead,/home/robw/data/experiments/cycle_gan/wasserstein,0xac220bb0d28f,touchstone,robw,/home/robw,registered,bd627ed7a274e9d5a5b66d7586e57c07960178b6,,,
174,touchstone/cycle_gan/wasserstein_2,d_per_g=1,"04:43PM November 07, 2019",WassersteinCycleGan,Train the discrimantor to convergence per each new example,/home/robw/data/experiments/cycle_gan/wasserstein_2,0xac220bb0d28f,touchstone,robw,/home/robw,running,f79ece2ea30f1dad2d91947890b37908aba78696,"12:01PM 08/11/19, epoch 67, step 90600","step 90000, epoch 67",
175,touchstone/cycle_gan/wasserstein_2,d_per_g=2,"04:43PM November 07, 2019",WassersteinCycleGan,Train the discrimantor to convergence per each new example,/home/robw/data/experiments/cycle_gan/wasserstein_2,0xac220bb0d28f,touchstone,robw,/home/robw,error,f79ece2ea30f1dad2d91947890b37908aba78696,"04:49PM 07/11/19, epoch 0, step 500",,
176,touchstone/cycle_gan/wasserstein_2,d_per_g=5,"04:43PM November 07, 2019",WassersteinCycleGan,Train the discrimantor to convergence per each new example,/home/robw/data/experiments/cycle_gan/wasserstein_2,0xac220bb0d28f,touchstone,robw,/home/robw,finished,f79ece2ea30f1dad2d91947890b37908aba78696,"11:42AM 08/11/19, epoch 199, step 266800","step 265000, epoch 198",
177,touchstone/cycle_gan/wasserstein_2,d_per_g=10,"04:43PM November 07, 2019",WassersteinCycleGan,Train the discrimantor to convergence per each new example,/home/robw/data/experiments/cycle_gan/wasserstein_2,0xac220bb0d28f,touchstone,robw,/home/robw,finished,f79ece2ea30f1dad2d91947890b37908aba78696,"07:57AM 08/11/19, epoch 199, step 266800","step 265000, epoch 198",
178,touchstone/masking_by_moving/initial_test,res=0.4,"06:30PM January 24, 2020",MaskingByMoving,Initial test,/home/robw/data/experiments/masking_by_moving/initial_test,0xac220bb0d28f,touchstone,robw,/home/robw,error,c92aee1073e63867c3b8adfff9ef906d16a98b19,,,166000/4169600
179,touchstone/there_and_back/initial_test,impl=there_and_back,"12:33PM November 12, 2019",ThereAndBackCycleGan,Initial test to validate network implementations work,/home/robw/data/experiments/there_and_back/initial_test,0xac220bb0d28f,touchstone,robw,/home/robw,running,b2c161e89cc40afee8e3eaaf4bbd30c4226bde9b,,step 14000,
180,touchstone/there_and_back/initial_test,impl=cycle_gan,"12:33PM November 12, 2019",ThereAndBackCycleGan,Initial test to validate network implementations work,/home/robw/data/experiments/there_and_back/initial_test,0xac220bb0d28f,touchstone,robw,/home/robw,error,b2c161e89cc40afee8e3eaaf4bbd30c4226bde9b,,step 12000,
181,touchstone/there_and_back/initial_test_2,impl=there_and_back,"02:46PM November 12, 2019",ThereAndBackCycleGan,After bug fix on building discriminators,/home/robw/data/experiments/there_and_back/initial_test_2,0xac220bb0d28f,touchstone,robw,/home/robw,error,960c347dfae0ecb3f616908dcc763d6ca6077aec,,,
182,touchstone/there_and_back/initial_test_2,impl=cycle_gan,"02:45PM November 12, 2019",ThereAndBackCycleGan,After bug fix on building discriminators,/home/robw/data/experiments/there_and_back/initial_test_2,0xac220bb0d28f,touchstone,robw,/home/robw,error,960c347dfae0ecb3f616908dcc763d6ca6077aec,,,
183,touchstone/there_and_back/initial_test_3,impl=there_and_back,"03:01PM November 12, 2019",ThereAndBackCycleGan,After discriminator bug fix was found,/home/robw/data/experiments/there_and_back/initial_test_3,0xac220bb0d28f,touchstone,robw,/home/robw,error,3f09ce7ed8ff8411be8096a38f98e6c547f1e084,,"step 126000, epoch 2",
184,touchstone/there_and_back/initial_test_3,impl=cycle_gan,"03:01PM November 12, 2019",ThereAndBackCycleGan,After discriminator bug fix was found,/home/robw/data/experiments/there_and_back/initial_test_3,0xac220bb0d28f,touchstone,robw,/home/robw,error,3f09ce7ed8ff8411be8096a38f98e6c547f1e084,,"step 126000, epoch 2",
185,touchstone/there_and_back/initial_test_4,impl=there_and_back,"12:49PM November 13, 2019",ThereAndBackCycleGan,To test new debugs,/home/robw/data/experiments/there_and_back/initial_test_4,0xac220bb0d28f,touchstone,robw,/home/robw,error,ada2a4e6deb7d5804f8acd42cb59790162ab9ccd,,"step 275000, epoch 5",
186,touchstone/there_and_back/initial_test_4,impl=cycle_gan,"12:49PM November 13, 2019",ThereAndBackCycleGan,To test new debugs,/home/robw/data/experiments/there_and_back/initial_test_4,0xac220bb0d28f,touchstone,robw,/home/robw,error,ada2a4e6deb7d5804f8acd42cb59790162ab9ccd,,"step 275000, epoch 5",
187,touchstone/there_and_back/original_working,impl=cycle_gan,"07:29PM November 11, 2019",ThereAndBackCycleGan,To test that original models still work,/home/robw/data/experiments/there_and_back/original_working,0xac220bb0d28f,touchstone,robw,/home/robw,error,1768ec2065f5450d0cb640ecddfe7ef63d2f8dd3,,"step 93000, epoch 1",
188,touchstone/there_and_back/original_working,impl=there_and_back,"07:30PM November 11, 2019",ThereAndBackCycleGan,To test that original models still work,/home/robw/data/experiments/there_and_back/original_working,0xac220bb0d28f,touchstone,robw,/home/robw,error,1768ec2065f5450d0cb640ecddfe7ef63d2f8dd3,,"step 106000, epoch 2",


Roots relative to: /Users/robweston/data/experiments-remote
